freq,SPL,phase
17570.0,149.11666,1923.74677
17580.0,149.09334,1924.74251
17590.0,149.09532,1924.51185
17600.0,149.1026,1924.6774
17610.0,149.13779,1924.72332
17620.0,149.09402,1924.83116
17630.0,149.09981,1925.01883
17640.0,149.06437,1925.23838
17650.0,149.09081,1924.93239
17660.0,149.10574,1925.29429
17670.0,149.05601,1925.81454
17680.0,149.07267,1926.01708
17690.0,149.05713,1926.09571
17700.0,149.00984,1926.08491
17710.0,148.9853,1926.2706
17720.0,148.98572,1926.1452
17730.0,149.04499,1926.65289
17740.0,148.98987,1926.76592
17750.0,148.94112,1926.83907
17760.0,148.92617,1927.24042
17770.0,148.91415,1927.09633
17780.0,148.93517,1927.54852
17790.0,148.95158,1927.38541
17800.0,148.90728,1927.26938
17810.0,148.87566,1927.71404
17820.0,148.91743,1927.77072
17830.0,148.92987,1927.65681
17840.0,148.85574,1927.94864
17850.0,148.80145,1928.27183
17860.0,148.89007,1928.23413
17870.0,148.81067,1928.62775
17880.0,148.86473,1928.85831
17890.0,148.74961,1928.8879
17900.0,148.73387,1929.08683
17910.0,148.8091,1929.4989
17920.0,148.77448,1929.59079
17930.0,148.73605,1929.93174
17940.0,148.664,1929.62987
17950.0,148.70968,1930.08373
17960.0,148.65283,1930.36712
17970.0,148.65402,1930.4887
17980.0,148.68922,1930.56506
17990.0,148.62902,1930.36255
18000.0,148.64955,1931.03848
18010.0,148.58199,1931.17338
18020.0,148.57218,1930.9083
18030.0,148.5674,1931.42772
18040.0,148.60642,1931.87241
18050.0,148.54884,1931.66014
18060.0,148.48419,1931.8186
18070.0,148.46856,1932.44212
18080.0,148.48462,1932.36256
18090.0,148.49335,1932.8612
18100.0,148.4696,1933.06391
18110.0,148.4622,1933.0379
18120.0,148.35935,1932.92298
18130.0,148.36915,1933.536
18140.0,148.39642,1933.26012
18150.0,148.42256,1933.97127
18160.0,148.35655,1934.06058
18170.0,148.32501,1934.21118
18180.0,148.31448,1934.12054
18190.0,148.30315,1935.27128
18200.0,148.28911,1935.03812
18210.0,148.28679,1935.12118
18220.0,148.2894,1935.39144
18230.0,148.21529,1935.18334
18240.0,148.24271,1935.45712
18250.0,148.19266,1935.75712
18260.0,148.20533,1936.37127
18270.0,148.184,1936.45395
18280.0,148.10258,1936.54123
18290.0,148.06837,1936.92345
18300.0,148.11935,1937.02205
18310.0,148.12786,1936.9132
18320.0,148.04974,1937.31238
18330.0,148.03033,1937.61253
18340.0,148.07802,1938.0129
18350.0,147.99978,1938.04705
18360.0,147.99319,1938.30646
18370.0,147.94777,1938.37011
18380.0,147.99535,1938.75663
18390.0,147.99398,1938.83637
18400.0,147.98101,1938.87206
18410.0,148.01639,1938.83142
18420.0,147.95987,1939.76293
18430.0,147.90062,1939.45752
18440.0,147.84232,1940.09359
18450.0,147.87426,1939.97157
18460.0,147.8728,1940.1668
18470.0,147.80514,1940.67399
18480.0,147.7965,1940.66758
18490.0,147.72498,1940.85992
18500.0,147.69775,1941.39142
18510.0,147.75323,1941.55232
18520.0,147.69443,1941.06314
18530.0,147.71494,1941.50195
18540.0,147.64338,1941.80279
18550.0,147.60564,1942.09585
18560.0,147.61547,1942.07608
18570.0,147.53871,1941.64374
18580.0,147.5647,1942.94256
18590.0,147.4989,1943.00873
18600.0,147.50999,1943.15261
18610.0,147.49507,1943.51335
18620.0,147.461,1943.62901
18630.0,147.43581,1943.93579
18640.0,147.37111,1944.17747
18650.0,147.38445,1943.86615
18660.0,147.29903,1944.0041
18670.0,147.27599,1944.77799
18680.0,147.24463,1944.5212
18690.0,147.2424,1944.61542
18700.0,147.29225,1945.45454
18710.0,147.22392,1945.36972
18720.0,147.2099,1945.24728
18730.0,147.13615,1946.07634
18740.0,147.12388,1945.79325
18750.0,147.15466,1946.71077
18760.0,147.06615,1946.82023
18770.0,147.07463,1946.92798
18780.0,147.01529,1947.21484
18790.0,147.00045,1947.13986
18800.0,146.88267,1947.72684
18810.0,146.92331,1947.46176
18820.0,146.88087,1947.5595
18830.0,146.79716,1948.64779
18840.0,146.77726,1948.06434
18850.0,146.75985,1948.43279
18860.0,146.78811,1948.74622
18870.0,146.6565,1948.95477
18880.0,146.67687,1948.60134
18890.0,146.65084,1949.65954
18900.0,146.60064,1949.65481
18910.0,146.56901,1949.70574
18920.0,146.48134,1950.99094
18930.0,146.51577,1950.54963
18940.0,146.46911,1950.95987
18950.0,146.4244,1951.6006
18960.0,146.43784,1951.34239
18970.0,146.40678,1951.76017
18980.0,146.37098,1951.84994
18990.0,146.33315,1951.99849
19000.0,146.27647,1952.4294
19010.0,146.2396,1952.49575
19020.0,146.16986,1952.48529
19030.0,146.11768,1953.38503
19040.0,146.1708,1953.8678
19050.0,146.08262,1954.03209
19060.0,146.05959,1954.06798
19070.0,146.0249,1953.78342
19080.0,145.89829,1954.35385
19090.0,145.84927,1954.55867
19100.0,145.81011,1955.21454
19110.0,145.74484,1954.94726
19120.0,145.75493,1955.57877
19130.0,145.67207,1956.11626
19140.0,145.73855,1956.02672
19150.0,145.57306,1956.25364
19160.0,145.65207,1957.16919
19170.0,145.56285,1957.32466
19180.0,145.52595,1957.20894
19190.0,145.39471,1957.85502
19200.0,145.34276,1957.78558
19210.0,145.33603,1958.46763
19220.0,145.23098,1958.51349
19230.0,145.25531,1959.07793
19240.0,145.26313,1958.77769
19250.0,145.20867,1960.1143
19260.0,145.08882,1959.78469
19270.0,145.08243,1960.05528
19280.0,145.05719,1960.98412
19290.0,144.91931,1960.32089
19300.0,144.97783,1961.29337
19310.0,144.82306,1961.66392
19320.0,144.90004,1962.23137
19330.0,144.8286,1962.8007
19340.0,144.71573,1962.72841
19350.0,144.604,1963.33325
19360.0,144.5365,1963.34139
19370.0,144.49555,1963.82776
19380.0,144.37133,1964.34019
19390.0,144.45881,1964.56017
19400.0,144.4003,1964.51899
19410.0,144.31493,1965.05486
19420.0,144.27446,1965.42986
19430.0,144.20588,1965.50549
19440.0,144.17952,1966.38828
19450.0,144.07269,1966.95605
19460.0,144.06992,1966.98119
19470.0,144.01021,1967.96259
19480.0,143.81301,1968.14494
19490.0,143.87445,1967.87069
19500.0,143.76447,1968.57427
19510.0,143.75539,1968.94403
19520.0,143.71347,1969.54343
19530.0,143.64106,1970.26583
19540.0,143.55845,1970.4272
19550.0,143.49984,1970.8511
19560.0,143.42624,1971.75226
19570.0,143.38303,1972.16465
19580.0,143.31319,1972.27268
19590.0,143.35677,1972.99457
19600.0,143.20312,1973.23041
19610.0,143.06767,1972.8546
19620.0,143.0954,1975.10021
19630.0,143.10116,1974.9138
19640.0,142.93404,1974.86152
19650.0,142.80927,1975.70704
19660.0,142.80921,1976.33257
19670.0,142.7513,1976.08385
19680.0,142.67383,1977.6421
19690.0,142.61548,1978.09581
19700.0,142.6088,1978.17093
19710.0,142.5141,1979.43704
19720.0,142.37762,1979.46721
19730.0,142.38454,1980.72599
19740.0,142.21735,1980.97504
19750.0,142.13475,1981.8374
19760.0,142.12974,1981.15114
19770.0,142.02316,1982.51119
19780.0,141.99401,1983.17008
19790.0,141.8881,1984.25276
19800.0,141.78663,1984.08532
19810.0,141.84611,1984.97712
19820.0,141.6577,1985.55224
19830.0,141.66347,1986.34444
19840.0,141.49125,1986.79908
19850.0,141.48669,1987.06856
19860.0,141.47732,1988.14921
19870.0,141.39236,1989.01038
19880.0,141.27871,1989.66878
19890.0,141.2448,1990.48943
19900.0,141.13353,1990.77546
19910.0,141.0813,1992.28625
19920.0,140.96086,1992.43018
19930.0,140.8487,1993.32506
19940.0,140.80135,1994.06379
19950.0,140.69714,1995.28803
19960.0,140.72127,1996.31471
19970.0,140.68026,1996.58793
19980.0,140.55102,1997.124
19990.0,140.51717,1998.36606
20000.0,140.50743,1999.34396
20010.0,140.31208,2000.33368
20020.0,140.29403,2001.74251
20030.0,140.10633,2000.87728
20040.0,140.2302,2002.57064
20050.0,139.95683,2003.58029
20060.0,139.85959,2004.02629
20070.0,139.78746,2005.56893
20080.0,139.60889,2007.6576
20090.0,139.72853,2008.58943
20100.0,139.76312,2009.10936
20110.0,139.54261,2009.46363
20120.0,139.3203,2012.29925
20130.0,139.35835,2013.22769
20140.0,139.50611,2014.17971
20150.0,139.36549,2015.67787
20160.0,139.28862,2015.8172
20170.0,139.17318,2016.72216
20180.0,139.27236,2018.19326
20190.0,139.09584,2019.42117
20200.0,138.97728,2021.30743
20210.0,139.13555,2022.17012
20220.0,138.8651,2023.16069
20230.0,138.92767,2024.88588
20240.0,138.93551,2026.8095
20250.0,138.81122,2027.73661
20260.0,138.92491,2028.2629
20270.0,138.80528,2030.94901
20280.0,138.75341,2031.99293
20290.0,138.76596,2034.84706
20300.0,138.61482,2034.74895
20310.0,138.70124,2037.20009
20320.0,139.023,2039.44473
20330.0,138.88678,2038.82605
20340.0,138.67209,2041.94349
20350.0,138.6114,2042.35004
20360.0,138.54402,2043.63273
20370.0,138.78722,2047.19101
20380.0,138.90307,2047.72587
20390.0,138.81152,2049.57302
20400.0,139.13072,2051.52558
20410.0,139.11762,2052.19759
20420.0,139.09017,2055.04587
20430.0,139.34683,2056.81326
20440.0,139.19491,2058.23758
20450.0,139.48937,2058.35652
20460.0,139.56173,2062.05096
20470.0,139.80883,2063.49224
20480.0,139.59945,2065.46524
20490.0,139.60713,2065.97505
20500.0,139.88067,2067.27788
20510.0,140.25837,2067.89526
20520.0,140.34089,2071.25478
20530.0,140.56398,2071.40712
20540.0,140.57417,2071.64554
20550.0,140.86495,2071.74479
20560.0,140.85796,2074.37887
20570.0,141.28984,2078.10277
20580.0,141.06898,2077.10746
20590.0,141.41908,2076.10673
20600.0,141.77293,2079.77217
20610.0,142.06152,2080.18249
20620.0,142.14594,2080.89531
20630.0,142.33905,2083.01863
20640.0,142.57825,2084.28544
20650.0,142.79523,2081.33861
20660.0,143.17177,2084.13914
20670.0,142.90396,2085.54275
20680.0,143.56211,2087.05205
20690.0,143.48303,2086.20924
20700.0,143.62548,2086.45036
20710.0,144.17948,2085.96689
20720.0,144.24476,2088.4985
20730.0,144.47298,2086.85486
20740.0,144.26081,2086.50897
20750.0,144.95324,2087.33562
20760.0,145.05729,2086.74916
20770.0,145.08667,2088.46983
20780.0,145.32239,2089.71802
20790.0,145.27869,2086.2724
20800.0,145.81824,2087.08048
20810.0,146.00294,2088.50334
20820.0,146.30773,2089.09489
20830.0,146.02811,2088.27951
20840.0,146.28618,2086.10574
20850.0,146.57195,2084.58524
20860.0,146.74074,2086.00522
20870.0,146.72963,2087.30138
20880.0,146.72775,2085.84786
20890.0,146.69016,2085.3786
20900.0,147.06727,2082.8383
20910.0,147.31863,2084.63011
20920.0,147.03366,2083.66179
20930.0,147.29577,2085.36418
20940.0,147.00721,2084.23471
20950.0,147.35987,2083.16568
20960.0,147.46837,2083.56183
20970.0,147.44341,2083.66969
20980.0,147.21913,2084.56175
20990.0,147.37007,2082.04694
21000.0,147.64123,2082.75099
21010.0,147.7662,2082.67141
21020.0,147.62796,2083.05039
21030.0,147.32056,2082.06729
21040.0,147.48423,2082.46104
21050.0,147.69315,2082.31354
21060.0,147.71507,2081.61821
21070.0,147.59512,2083.09833
21080.0,147.6667,2081.94896
21090.0,147.55423,2081.95408
21100.0,147.80747,2081.5659
21110.0,147.82949,2083.29937
21120.0,147.84419,2082.39318
21130.0,147.82958,2081.86966
21140.0,147.817,2082.35263
21150.0,147.94042,2082.83016
21160.0,147.9014,2083.19386
21170.0,147.74992,2084.49928
21180.0,147.77886,2082.12146
21190.0,147.85021,2082.53332
21200.0,147.97685,2084.39151
21210.0,147.87812,2084.29783
21220.0,147.73931,2084.37932
21230.0,147.98434,2083.09779
21240.0,147.87352,2083.47913
21250.0,148.15698,2083.88124
21260.0,147.83926,2084.87394
21270.0,147.8419,2085.36389
21280.0,147.86962,2085.07807
21290.0,148.0738,2085.16245
21300.0,148.1279,2086.66331
21310.0,147.88216,2086.1976
21320.0,148.10195,2086.54356
21330.0,147.92657,2084.83549
21340.0,148.39021,2086.49004
21350.0,148.27074,2086.89399
21360.0,148.05481,2087.30923
21370.0,147.98121,2086.724
21380.0,148.27329,2087.59905
21390.0,148.2223,2088.25206
21400.0,148.24221,2088.21785
21410.0,148.21521,2088.82879
21420.0,148.24768,2087.9703
21430.0,148.37811,2088.37022
21440.0,148.48865,2088.68108
21450.0,148.35345,2089.3377
21460.0,148.24996,2089.13042
21470.0,148.39028,2088.86814
21480.0,148.51194,2090.07153
21490.0,148.74243,2091.06308
21500.0,148.48951,2090.61518
21510.0,148.43369,2090.64612
21520.0,148.74747,2090.68162
21530.0,148.75359,2091.52195
21540.0,148.67667,2091.50276
21550.0,148.61571,2092.78397
21560.0,148.58608,2091.9378
21570.0,148.68462,2091.87143
21580.0,148.78327,2093.37692
21590.0,148.68486,2093.08827
21600.0,148.67773,2093.11807
21610.0,148.75372,2093.45981
21620.0,148.91781,2094.0034
21630.0,148.94273,2094.98518
21640.0,148.9591,2094.29617
21650.0,148.87339,2094.57872
21660.0,149.00892,2094.31424
21670.0,149.12572,2095.12755
21680.0,149.15735,2096.04801
21690.0,149.129,2095.77226
21700.0,149.08045,2095.75531
21710.0,149.15438,2095.59311
21720.0,149.22169,2096.17842
21730.0,149.2834,2097.09536
21740.0,149.24738,2097.27679
21750.0,149.34342,2097.08586
21760.0,149.35839,2097.07485
21770.0,149.44657,2097.97251
21780.0,149.44292,2098.6768
21790.0,149.3932,2098.14785
21800.0,149.4964,2098.13758
21810.0,149.64016,2098.47272
21820.0,149.6358,2098.82813
21830.0,149.48331,2098.82757
21840.0,149.68005,2098.79612
21850.0,149.71036,2099.35808
21860.0,149.71698,2099.90683
21870.0,149.78802,2099.92383
21880.0,149.75907,2100.4015
21890.0,149.84759,2100.39609
21900.0,149.89929,2100.42049
21910.0,149.90762,2101.23393
21920.0,149.88522,2101.14166
21930.0,149.96807,2101.06555
21940.0,150.0588,2101.40647
21950.0,150.10212,2101.31444
21960.0,150.13842,2101.81788
21970.0,150.04913,2101.9232
21980.0,150.12338,2101.7993
21990.0,150.26056,2102.12145
22000.0,150.27833,2102.68598
22010.0,150.27991,2102.97853
22020.0,150.32894,2102.45238
22030.0,150.39612,2102.90189
22040.0,150.44833,2103.1617
22050.0,150.45548,2103.64723
22060.0,150.44559,2103.51019
22070.0,150.52568,2103.53918
22080.0,150.57328,2103.79523
22090.0,150.59437,2103.84354
22100.0,150.62252,2104.49356
22110.0,150.60587,2104.11561
22120.0,150.70533,2104.36166
22130.0,150.75981,2104.6315
22140.0,150.75919,2105.09805
22150.0,150.74002,2104.98044
22160.0,150.83228,2105.38472
22170.0,150.89148,2105.34902
22180.0,150.89697,2105.72527
22190.0,150.91265,2105.90646
22200.0,150.97347,2105.88278
22210.0,151.02294,2105.96211
22220.0,151.06282,2106.25744
22230.0,151.06961,2106.52922
22240.0,151.11096,2106.39894
22250.0,151.17273,2106.44073
22260.0,151.20166,2106.71226
22270.0,151.27646,2106.98753
22280.0,151.24642,2106.90984
22290.0,151.27385,2107.12264
22300.0,151.35316,2107.2552
22310.0,151.41892,2107.38439
22320.0,151.41499,2107.53742
22330.0,151.44064,2107.60099
22340.0,151.48262,2107.5885
22350.0,151.5755,2107.95921
22360.0,151.57187,2108.22362
22370.0,151.59454,2108.26015
22380.0,151.61259,2108.35271
22390.0,151.65871,2108.26223
22400.0,151.71714,2108.5017
22410.0,151.74868,2108.67134
22420.0,151.73892,2108.89692
22430.0,151.79732,2108.93746
22440.0,151.8546,2109.05544
22450.0,151.8579,2109.07127
22460.0,151.89287,2109.33923
22470.0,151.95574,2109.32011
22480.0,152.001,2109.2655
22490.0,152.02249,2109.64494
22500.0,152.05115,2109.57144
22510.0,152.08737,2109.81999
22520.0,152.11526,2109.72895
22530.0,152.17387,2109.98273
22540.0,152.19926,2110.08798
22550.0,152.21489,2110.23621
22560.0,152.25869,2110.24441
22570.0,152.32515,2110.28672
22580.0,152.35169,2110.52393
22590.0,152.37761,2110.65108
22600.0,152.40352,2110.50403
22610.0,152.45387,2110.68782
22620.0,152.48169,2111.01608
22630.0,152.51182,2110.99483
22640.0,152.52937,2111.00294
22650.0,152.59158,2111.07187
22660.0,152.63434,2111.21018
22670.0,152.67051,2111.30685
22680.0,152.69315,2111.45217
22690.0,152.72037,2111.45439
22700.0,152.75761,2111.5116
22710.0,152.78494,2111.66908
22720.0,152.85366,2111.65928
22730.0,152.84172,2111.77722
22740.0,152.91455,2111.75478
22750.0,152.95905,2112.02866
22760.0,152.96567,2112.11384
22770.0,153.00663,2112.06429
22780.0,153.03525,2112.17297
22790.0,153.08966,2112.13301
22800.0,153.09869,2112.44491
22810.0,153.15008,2112.35521
22820.0,153.16671,2112.28378
22830.0,153.22676,2112.50568
22840.0,153.25801,2112.51708
22850.0,153.25798,2112.68882
22860.0,153.30899,2112.75616
22870.0,153.35847,2112.6997
22880.0,153.39707,2112.9146
22890.0,153.42444,2113.00065
22900.0,153.43051,2113.00535
22910.0,153.49849,2113.10674
22920.0,153.52844,2113.06219
22930.0,153.56749,2113.37769
22940.0,153.59838,2113.31918
22950.0,153.61469,2113.22267
22960.0,153.67831,2113.32137
22970.0,153.70743,2113.41163
22980.0,153.72129,2113.54079
22990.0,153.76396,2113.55064
23000.0,153.80954,2113.45144
23010.0,153.82779,2113.78232
23020.0,153.86378,2113.66783
23030.0,153.92148,2113.64262
23040.0,153.9353,2113.56175
23050.0,153.98363,2113.84311
23060.0,154.00656,2113.93785
23070.0,154.0291,2113.85494
23080.0,154.07973,2113.86199
23090.0,154.11767,2113.94974
23100.0,154.14352,2113.9385
23110.0,154.17332,2114.0364
23120.0,154.20873,2114.01469
23130.0,154.25089,2114.08357
23140.0,154.29968,2114.3275
23150.0,154.29955,2114.34704
23160.0,154.34793,2114.23013
23170.0,154.36966,2114.09737
23180.0,154.42462,2114.23822
23190.0,154.46001,2114.40651
23200.0,154.4611,2114.40515
23210.0,154.53083,2114.23056
23220.0,154.55737,2114.45237
23230.0,154.60126,2114.5139
23240.0,154.63326,2114.56087
23250.0,154.67443,2114.46477
23260.0,154.71903,2114.53153
23270.0,154.72702,2114.76153
23280.0,154.7386,2114.65975
23290.0,154.78048,2114.6189
23300.0,154.83522,2114.81624
23310.0,154.87139,2114.74377
23320.0,154.87847,2114.82964
23330.0,154.94104,2114.78081
23340.0,154.97447,2114.78192
23350.0,155.01004,2114.96467
23360.0,155.01769,2115.16415
23370.0,155.06369,2114.94691
23380.0,155.11727,2114.83413
23390.0,155.14491,2114.91912
23400.0,155.18639,2114.9831
23410.0,155.2048,2114.99032
23420.0,155.2328,2114.94228
23430.0,155.28341,2115.07378
23440.0,155.32077,2115.27401
23450.0,155.34738,2115.16561
23460.0,155.36861,2114.96341
23470.0,155.44328,2115.05621
23480.0,155.46031,2115.22699
23490.0,155.48074,2115.26957
23500.0,155.51627,2115.38309
23510.0,155.56282,2115.13718
23520.0,155.60107,2115.37685
23530.0,155.62431,2115.42485
23540.0,155.63596,2115.32282
23550.0,155.6774,2115.27102
23560.0,155.76604,2115.3424
23570.0,155.78408,2115.47421
23580.0,155.77508,2115.24155
23590.0,155.83288,2115.37788
23600.0,155.89506,2115.41588
23610.0,155.90173,2115.59076
23620.0,155.92008,2115.60576
23630.0,155.97042,2115.27797
23640.0,156.02132,2115.49115
23650.0,156.04091,2115.64927
23660.0,156.07215,2115.6654
23670.0,156.07428,2115.35104
23680.0,156.13861,2115.53451
23690.0,156.17481,2115.90844
23700.0,156.17935,2115.61224
23710.0,156.25392,2115.55939
23720.0,156.31491,2115.57918
23730.0,156.35186,2115.72859
23740.0,156.33434,2115.82204
23750.0,156.34451,2115.56937
23760.0,156.42354,2115.56985
23770.0,156.47355,2115.83151
23780.0,156.47592,2116.00484
23790.0,156.43954,2115.8766
23800.0,156.54856,2115.70394
23810.0,156.62387,2115.96751
23820.0,156.61271,2116.08152
23830.0,156.64423,2115.77118
23840.0,156.65714,2115.71718
23850.0,156.74515,2115.65938
23860.0,156.74304,2116.34619
23870.0,156.76268,2116.02277
23880.0,156.82284,2115.91496
23890.0,156.87125,2115.87576
23900.0,156.86282,2116.16939
23910.0,156.91315,2116.31504
23920.0,156.9381,2116.09298
23930.0,157.02669,2116.03972
23940.0,157.05557,2116.3014
23950.0,157.03214,2116.52054
23960.0,157.05734,2115.90713
23970.0,157.11958,2115.94537
23980.0,157.16501,2116.26611
23990.0,157.17509,2116.54683
24000.0,157.22454,2116.12348
24010.0,157.27719,2115.95286
24020.0,157.33111,2116.25098
24030.0,157.31305,2116.62036
24040.0,157.3339,2116.50469
24050.0,157.44144,2116.1695
24060.0,157.46388,2116.67917
24070.0,157.45486,2116.69222
24080.0,157.46178,2116.71083
24090.0,157.56423,2116.11926
24100.0,157.61979,2116.32917
24110.0,157.6228,2116.79528
24120.0,157.58445,2116.82375
24130.0,157.67322,2116.28747
24140.0,157.79879,2116.52945
24150.0,157.7657,2116.74982
24160.0,157.74444,2116.96941
24170.0,157.80296,2116.69676
24180.0,157.90932,2116.85358
24190.0,157.93754,2116.96646
24200.0,157.89635,2116.96873
24210.0,157.90133,2116.51619
24220.0,158.02948,2116.55846
24230.0,158.0826,2117.27352
24240.0,158.04395,2117.25414
24250.0,158.07218,2117.10815
24260.0,158.18729,2116.83619
24270.0,158.21891,2117.41281
24280.0,158.15525,2117.40396
24290.0,158.16182,2117.06693
24300.0,158.25587,2116.80843
24310.0,158.32053,2117.28394
24320.0,158.28032,2117.75079
24330.0,158.2859,2117.30594
24340.0,158.39828,2116.82925
24350.0,158.47473,2117.59931
24360.0,158.46844,2117.8009
24370.0,158.43674,2117.64897
24380.0,158.4962,2117.20413
24390.0,158.68177,2117.92012
24400.0,158.53825,2118.17549
24410.0,158.55334,2117.82978
24420.0,158.64046,2117.25245
24430.0,158.75825,2117.70788
24440.0,158.79419,2118.43181
24450.0,158.69022,2118.00444
24460.0,158.77268,2117.60171
24470.0,158.89566,2117.86334
24480.0,158.90421,2118.52561
24490.0,158.87062,2118.63169
24500.0,158.89365,2118.03684
24510.0,159.01955,2117.73825
24520.0,159.0168,2118.83537
24530.0,158.95163,2118.58655
24540.0,159.0332,2118.01483
24550.0,159.15871,2118.39912
24560.0,159.17545,2119.02904
24570.0,159.10727,2118.88592
24580.0,159.12424,2118.00828
24590.0,159.25948,2118.31695
24600.0,159.27911,2119.2133
24610.0,159.23111,2119.20791
24620.0,159.3059,2118.74664
24630.0,159.37892,2118.34805
24640.0,159.49096,2119.43645
24650.0,159.33092,2119.34068
24660.0,159.40545,2118.92578
24670.0,159.55303,2118.61343
24680.0,159.61121,2119.74978
24690.0,159.49842,2119.77686
24700.0,159.54202,2119.07773
24710.0,159.67344,2119.09452
24720.0,159.70685,2119.89443
24730.0,159.62311,2120.22422
24740.0,159.59694,2119.65668
24750.0,159.79091,2119.20873
24760.0,159.86448,2120.0858
24770.0,159.75761,2120.52684
24780.0,159.77462,2119.65563
24790.0,159.89837,2119.4539
24800.0,160.04035,1760.34993
24810.0,159.89245,1760.9248
24820.0,159.88141,1760.22543
24830.0,160.01368,1759.84285
24840.0,160.12811,1400.61523
24850.0,159.98005,1041.27732
24860.0,160.01097,1040.50501
24870.0,160.184,1040.0928
24880.0,160.25473,1040.92843
24890.0,160.16836,681.705
24900.0,160.09236,1040.566
24910.0,160.29625,1040.47961
24920.0,160.41651,1041.32465
24930.0,160.26354,1041.82477
24940.0,160.28575,1400.7689
24950.0,160.41231,1400.6552
24960.0,160.51855,1401.76426
24970.0,160.38584,1402.45683
24980.0,160.34522,1761.34923
24990.0,160.55443,1760.77478
25000.0,160.65448,1762.1142
25010.0,160.50514,1762.82635
25020.0,160.48031,2121.61592
25030.0,160.68288,2121.38459
25040.0,160.76165,2122.619
25050.0,160.64583,2123.3507
25060.0,160.59642,2122.20064
25070.0,160.80892,2121.65764
25080.0,160.88445,2122.85993
25090.0,160.7437,2123.55935
25100.0,160.69849,2122.57342
25110.0,160.93435,2121.69298
25120.0,161.05511,2123.55183
25130.0,160.8851,2123.9065
25140.0,160.83234,2123.05206
25150.0,161.06125,2122.64482
25160.0,161.16159,2124.14578
25170.0,160.98831,2124.59908
25180.0,160.92093,2123.1398
25190.0,161.17912,2122.94449
25200.0,161.27666,2124.70522
25210.0,161.03811,2125.19115
25220.0,161.06356,2123.66991
25230.0,161.28076,2123.51061
25240.0,161.41585,2124.94642
25250.0,161.23599,2125.79579
25260.0,161.14407,2124.16982
25270.0,161.4341,2123.84145
25280.0,161.51033,2125.55174
25290.0,161.32098,2126.25896
25300.0,161.27866,2124.99401
25310.0,161.54823,2124.4975
25320.0,161.62189,2126.12463
25330.0,161.38047,2126.73436
25340.0,161.37188,2124.77014
25350.0,161.66985,2125.11111
25360.0,161.76001,2126.72656
25370.0,161.44392,2127.47583
25380.0,161.46827,2125.31836
25390.0,161.82266,2125.68316
25400.0,161.8205,2127.71305
25410.0,161.58646,2127.62785
25420.0,161.65179,2126.00341
25430.0,161.92944,2126.30718
25440.0,161.9651,2128.31179
25450.0,161.6764,2128.22578
25460.0,161.77657,2126.29937
25470.0,162.08759,2126.69189
25480.0,162.04745,2129.42719
25490.0,161.74614,2128.75694
25500.0,161.87487,2126.80663
25510.0,162.20745,2127.47592
25520.0,162.15134,2129.75391
25530.0,161.85992,2129.21978
25540.0,161.98945,2127.14554
25550.0,162.37003,2128.36434
25560.0,162.22968,2130.49061
25570.0,161.87718,2129.34414
25580.0,162.12439,2127.58887
25590.0,162.49719,2129.24269
25600.0,162.29155,2131.34145
25610.0,161.9869,2129.88422
25620.0,162.26301,2127.94351
25630.0,162.61666,2130.01833
25640.0,162.33565,2132.21802
25650.0,162.06851,2130.61269
25660.0,162.40259,2128.64226
25670.0,162.74827,2130.92542
25680.0,162.43815,2132.86838
25690.0,162.16694,2130.65087
25700.0,162.58403,2128.89141
25710.0,162.92063,2132.04422
25720.0,162.40422,2134.03618
25730.0,162.22366,2130.89504
25740.0,162.7279,2129.94791
25750.0,162.96645,2133.13776
25760.0,162.49476,2134.37175
25770.0,162.38822,2131.51378
25780.0,162.87993,2130.52596
25790.0,163.07051,2134.55971
25800.0,162.53994,2135.04886
25810.0,162.43948,2131.72286
25820.0,163.05536,2131.29091
25830.0,163.09021,2135.63569
25840.0,162.56505,2135.62352
25850.0,162.5822,2131.83516
25860.0,163.21746,2131.9489
25870.0,163.13903,2136.51942
25880.0,162.55836,2136.18491
25890.0,162.78631,2132.60899
25900.0,163.43517,2133.5608
25910.0,163.13925,2137.75377
25920.0,162.59819,2136.86557
25930.0,162.78293,2132.77556
25940.0,163.54019,2134.60764
25950.0,163.22791,2138.62567
25960.0,162.6368,2136.96919
25970.0,163.04154,2133.09918
25980.0,163.62151,2136.25377
25990.0,163.18825,2140.03935
26000.0,162.72433,2136.81657
26010.0,163.18314,2134.41394
26020.0,163.74788,2137.48322
26030.0,163.16252,2140.81353
26040.0,162.80913,2137.25733
26050.0,163.38672,2133.35963
26060.0,163.87547,2139.56707
26070.0,163.10201,2141.40901
26080.0,162.78669,2137.13771
26090.0,163.58818,2135.79066
26100.0,163.88138,2141.21795
26110.0,163.13951,2142.1886
26120.0,162.91381,2136.87758
26130.0,163.84807,2136.80935
26140.0,163.89102,2142.77636
26150.0,163.04707,2142.87263
26160.0,163.10758,2137.31184
26170.0,163.96979,2137.24484
26180.0,163.80975,2144.11197
26190.0,163.05304,2142.6797
26200.0,163.26085,2137.43442
26210.0,164.17185,2139.54405
26220.0,163.78874,2145.55389
26230.0,163.04932,2142.64815
26240.0,163.4688,2138.38298
26250.0,164.32458,2142.49353
26260.0,163.75067,2146.40212
26270.0,163.06493,2142.56729
26280.0,163.72286,2139.00381
26290.0,164.50121,2143.42971
26300.0,163.5887,2147.58054
26310.0,163.10338,2143.12608
